num__month,num__lag_1,num__lag_2,num__lag_3,num__lag_12,num__roll_mean_3,num__roll_mean_6,num__roll_mean_12,num__month_sin,num__month_cos,num__ts_hour,num__ts_day,num__ts_weekday,num__ts_month,num__ts_dayofyear,num__y_lag_1,num__y_lag_24,num__y_lag_168,num__y_roll_mean_3,num__y_roll_std_3,num__y_roll_mean_24,num__y_roll_std_24,num__y_roll_mean_168,num__y_roll_std_168
-1.5817738970228254,-1.8125647116318888,-0.45207621631486505,-0.32509230917951226,-2.1768404726089314,-0.9932779938918037,-0.38145357408804176,-0.771809859653447,0.6954259109453756,1.227893631884091,0.0,0.0,0.9947361536815448,-1.5817738970228254,-1.5751878688357326,0.03412260834343484,0.07445448775577558,0.0058466087542225435,0.04595021505903418,-1.9002663616933844,-0.11375604411030801,-6.102398795333068,0.12930732251662397,-7.815398349757
-1.292071718080916,-1.4424297304334226,-1.8124271407881678,-0.44906818979881424,-0.6818718153422099,-1.4196001510836027,-0.8884236647366599,-0.6443160315063483,1.2130996086193098,0.7102529854226318,0.0,0.0,-1.0058505241137408,-1.292071718080916,-1.2801454964219878,-1.451861948547926,0.07445448775577558,0.0058466087542225435,-1.6613742894279158,-1.9002663616933844,-3.356757562836869,-6.102398795333068,-4.000060054178255,-7.815398349757
-1.0023695391390066,0.5316235026250622,-1.4414223432045394,-1.8128028766111668,-0.5572910939033193,-1.0406471224686724,-0.7691365845840434,-0.4318263179278658,1.4025813328389949,0.0031427123248790488,0.0,0.0,-0.5057038546649194,-1.0023695391390066,-1.0041381157768716,0.5294507939738914,0.07445448775577558,0.0058466087542225435,-0.5231579531032842,3.0925574344920252,-1.0334131912118616,3.179005962469016,-0.937218026431059,3.3100095550354034
-0.7126673601970972,1.5186501191543,0.5372699105748093,-1.440875234753252,-0.8064525367811047,0.2383193491067199,-0.470918884202512,-0.0705938048444092,1.21309960861931,-0.7039675607728734,0.0,0.0,0.9947361536815448,-0.7126673601970972,-0.7090957433631269,1.5201071652347957,0.07445448775577558,0.0058466087542225435,0.23565293777980023,3.492599700959613,0.5154830565381364,3.9226641300476417,1.1046766587337293,4.201415616072429
-0.4229651812551878,2.135541754485076,1.5266160374644793,0.5427388551556236,0.43935467760782687,1.6120240778358448,0.12551651656058269,0.43938150774396706,0.6954259109453756,-1.221608207234333,0.0,0.0,-1.5059971935625622,-0.4229651812551878,-0.42357086683369644,2.1392673972728633,0.07445448775577558,0.0058466087542225435,1.6109976775053982,0.9935800821226172,1.652953738479553,4.304210302297085,2.604193068151636,4.658766298599118
-0.13326300231327834,0.7783801567573716,2.1449573667705253,1.534545900110057,0.9376775633633977,1.7067623349895775,0.4237342169421269,0.5031284218175209,-0.011729510948243324,-1.4110778338706265,0.0,0.0,-0.0055571852160979955,-0.13326300231327834,-0.12852849441995162,0.7771148867891176,0.07445448775577558,0.0058466087542225435,1.7058490388657788,0.530265527132239,1.696516445447513,2.914188563529764,2.6616213561718847,2.9925789871023865
0.1564391766286311,0.7783801567573716,0.7846064422972268,2.15442530320658,0.6885161204856123,1.4225475635283846,1.0499913877433613,0.48187945045966357,-0.7188849328418623,-1.2216082072343333,0.0,0.0,0.9947361536815448,0.1564391766286311,0.1569963821094788,0.7771148867891176,0.07445448775577558,0.0058466087542225435,1.4212949547846272,0.9024123349540992,1.7255582500928301,1.9647852426272603,2.6999068815187304,1.854550909798045
0.4461413555705405,-0.08526813270571375,0.7846064422972268,0.790690616394232,0.0656125132911465,0.5699032491447864,1.3780308581630645,0.354385622312565,-1.2365586305157965,-0.7039675607728744,0.0,0.0,-1.0058505241137408,0.4461413555705405,0.4520387545232236,-0.089709438064176,0.07445448775577558,0.0058466087542225435,0.5676327025411522,-0.11674355473586612,1.455884349814921,1.5327135153672597,2.3443984318694935,1.33663639843543
0.73584353451245,0.5316235026250622,-0.08107141873123662,0.790690616394232,0.31477395616893195,0.4751649919910539,1.378030858163058,0.43938150774396706,-1.4260403547354819,0.0031427123248787023,0.0,0.0,0.4945894842327234,0.73584353451245,0.7470811269369684,0.5294507939738914,0.07445448775577558,0.0058466087542225435,0.47278134118076665,-0.30910973890086124,1.4351402036397005,0.9682844082193545,2.3170516280503257,0.6600681187168257
1.0255457134543595,-0.5787814409703371,0.5372699105748093,-0.0771405479408995,-0.30812965102553386,-0.04589542235447281,0.87106076751444,0.29063870823902926,-1.2365586305157967,0.7102529854226318,0.0,0.0,1.4948828231303661,1.0255457134543595,1.0326060034663989,-0.5850376236946325,0.07445448775577558,0.0058466087542225435,-0.04890114630135136,0.08969912759407013,1.1285878212725158,1.0035122964779986,1.9129266382781314,0.7022949838012736
1.315247892396269,-0.08526813270571375,-0.575744482176076,0.5427388551556236,-0.4327103724644244,-0.04589542235447281,0.33426890682766935,0.3331366509547258,-0.7188849328418634,1.2278936318840905,0.0,0.0,-0.5057038546649194,1.315247892396269,1.3276483758801436,-0.089709438064176,0.07445448775577558,0.0058466087542225435,-0.04890114630135136,0.08969912759407013,0.9995131339600161,0.6956098172779187,1.7427687478477325,0.3332193141815226
1.6049500713381784,-1.3190514033672656,-0.08107141873123662,-0.5730440704181207,-1.803098308292251,-0.7564323510074697,-0.17270118382096147,0.18439385144977893,-0.011729510948243845,1.4173632585203846,0.0,0.0,0.4945894842327234,1.6049500713381784,1.613173252409574,-1.3280299021403108,0.07445448775577558,0.0058466087542225435,-0.7602863565042455,0.3209324037431562,0.629890165746953,1.2176648227463989,1.255498425251596,0.9589947260008509
-1.5817738970228254,-2.799591328161131,-1.3177540773433285,-0.0771405479408995,-1.4293561439755706,-1.609076665391073,-1.037532514927435,0.014402080586983826,0.6954259109453756,1.227893631884091,0.0,0.0,-1.5059971935625622,-1.5817738970228254,-1.5751878688357326,-2.814014459031676,0.07445448775577558,0.0058466087542225435,-1.6139486087477255,2.9607974159578996,0.0314529791162672,3.0082428022764858,0.4665845696197397,3.1053196549794553
