start_idx,end_idx,cluster_id,start_month,dist_to_centroid_pca_0,dist_to_centroid_pca_1,dist_to_centroid_pca_2,dist_to_centroid_pca_3,lb_centroid_0,dtw_centroid_0,dtw_exact_flag_centroid_0,lb_centroid_1,dtw_centroid_1,dtw_exact_flag_centroid_1,lb_centroid_2,dtw_centroid_2,dtw_exact_flag_centroid_2,lb_centroid_3,dtw_centroid_3,dtw_exact_flag_centroid_3,dtw_to_mean,dtw_to_median,dtw_to_prev
81,92,2,1988-10-01,4.5811261014500975,3.8532912816339557,1.4916360760719014,5.6967583281042895,1.1973162522583785,3.4809437410789394,True,0.5953662686968341,2.4582889633948084,True,1.261562854060226,1.7036953690520251,True,3.2979979353494966,4.50282967790051,True,3.4464941432689904,3.483942285543179,0.9137924554812729
82,93,2,1988-11-01,3.416534616883089,5.010743527833375,1.7951651756799232,5.70881108843992,0.37774874121509167,2.3638530576827717,True,1.4535579466626185,3.777644356385629,True,0.5129902355536348,1.784452257472722,True,3.5479975517649267,5.321786861772686,True,3.421534822961637,3.4770463408569023,2.4557162839239863
83,94,0,1988-12-01,2.470725642638494,5.551486194578011,2.627713993764392,5.253960961013972,0.3955193726593733,1.5355623940041794,True,1.8781317073067376,4.457121337502831,True,0.9913963301763868,2.0831387680216618,True,3.4432532607599824,4.4437128638731584,True,3.4213459521246645,3.4661371581435096,1.0579191599161324
84,95,0,1989-01-01,1.3791174594173492,5.836035694325727,3.860105438343912,4.610205604981536,0.43998010556886274,1.4338967169324706,True,2.1420265573195203,5.482615868239367,True,2.0072076157823426,2.430450718992155,True,2.889312727286749,3.3688312865710937,True,3.441594639114493,3.4731485920887297,1.1468101694446602
85,96,0,1989-02-01,1.3292594647507279,5.765692435703557,4.957648966674825,3.751522154274747,0.39967258833079655,1.5335941393522552,True,2.1206801503202164,5.539974850873328,True,2.6032891044509645,2.900910803260097,True,2.3247870913959834,2.842005931365308,True,3.455431175308671,3.4702208571366366,0.43494846011519955
86,97,3,1989-03-01,3.179175727351788,4.71738482833065,5.331786484680046,2.496245136136925,0.94620767106435,2.7476344530124095,True,1.6167389081477854,3.241413150681373,True,2.696842205903805,3.9985124360082933,True,2.572627289270234,2.713656597034943,True,3.4406085736067387,3.448824658990231,2.9164303103114113
87,98,3,1989-04-01,5.055134391303856,3.395379462075112,5.380148361616767,3.009561217352511,1.633655689711402,4.342893682961534,True,0.6102558845584406,1.9857377365994455,True,2.569693225626941,3.901446353163953,True,2.59869833779125,2.7652748222311168,True,3.4383937204841875,3.432168898917263,1.5822007856503737
88,99,1,1989-05-01,5.578129438199645,2.120072764987411,4.791094873911603,4.091889028837167,1.978049018374537,5.212618067332199,True,0.4990006831612471,1.5117551754328096,True,1.614091189134438,2.7231746599380564,True,2.8113629724040474,3.1033467668989325,True,3.431974999543152,3.4285620946874102,0.8381910181356403
89,100,1,1989-06-01,5.6185464451962295,1.4353237873850004,3.9028804475366448,4.956678794883403,2.2105319473277043,5.777761678218357,True,0.27677439398213793,1.2482500371672742,True,0.6876279369907857,1.9451729937094533,True,2.966131121705909,3.4102141537168698,True,3.4393489089298623,3.4257150812201296,0.5639084940008889
90,101,1,1989-07-01,5.45581842754395,2.391078345389124,2.945636027795351,5.624113519787028,2.1151385532661418,4.847327103033235,True,0.08189856349486013,1.1421206264897865,True,0.36334504512282595,1.2515445039847877,True,3.0346937260999765,3.868509392441244,True,3.4518273794934013,3.4402816743897557,0.6299200893604103
91,102,2,1989-08-01,4.786901471424752,3.817710309019715,1.8026442580220465,5.903321535604376,1.3624812614068553,2.7336811112974204,True,0.38240441633352057,2.4385485515094656,True,0.28694821199782106,1.041669033131823,True,3.1104088934215013,5.2244670896027845,True,3.4481531863019197,3.4927064207148075,1.215169334998902
92,103,2,1989-09-01,4.154260876177116,4.677165840993721,1.0214422081591912,5.770905945634906,0.4889581047568046,2.5521979352338056,True,0.7372284525219985,2.7585496983249294,True,0.3292009248051382,1.163866782237271,True,3.288541113571553,5.409748950135001,True,3.422331563918943,3.4775681889059435,0.6942648832968885
93,104,2,1989-10-01,3.1516166656304185,5.402504598718244,2.022542970169702,5.559501420387416,0.0,1.8084185786228841,True,0.9800392868709898,3.522687929107362,True,0.8159869807114192,1.2762824171248595,True,3.4337759091919335,4.61753055867312,True,3.4183936749258717,3.4666099215268193,1.051559789577468
94,105,0,1989-11-01,1.975364116737363,5.670343349451528,3.4265781046529584,5.092642953020314,0.058710037044289676,1.7116341705210403,True,1.7654071631042405,5.11176185248973,True,0.8809015357327499,1.6790073646991899,True,3.5699005592102893,4.1918410040023275,True,3.42117330297907,3.4659320274322654,0.6656079546129207
95,106,0,1989-12-01,1.2329351510555475,5.606607060181728,4.559105188121646,4.379668731946973,0.19909917803697277,1.353226067014207,True,2.3420275649019424,5.282048376902328,True,1.3266970673955638,2.635748281872731,True,3.43694486227837,3.9039042223354192,True,3.432299456670456,3.4720119180392977,0.8128719470723138
96,107,0,1990-01-01,1.9876230702601234,5.3854071524428155,5.293807132351459,3.3968003163692364,0.44132812769526963,1.1761373591925894,True,2.5155402930508974,2.5155402930508974,False,2.4959938242067023,3.910333954885941,True,2.5562466354549778,3.1303268975725085,True,3.4529262861945327,3.476656018197104,1.202127596204838
97,108,3,1990-02-01,3.5019554737302956,4.9752433399549485,5.717090503227485,2.012883263411417,0.6272889552658814,2.269642450497361,True,1.5249741236393928,4.814228140575223,True,3.4479143124252913,4.913309467609392,True,0.7559274872492973,1.7115888734264644,True,3.4670197057279983,3.467875374788313,1.8608115287815012
98,109,3,1990-03-01,4.457310647173678,4.464825829871327,5.730341319441613,1.2151624221808994,0.7663644435834881,3.696336534861307,True,0.8364477681544289,3.503501940265655,True,3.619910730698179,3.619910730698179,False,0.24380290394325788,1.099516526655786,True,3.4776910797893237,3.451604950327357,1.148206196985313
99,110,3,1990-04-01,5.145536956789059,3.6797890787266923,5.577929828575653,1.530750614560516,1.027982509996647,4.895418014521256,True,0.7907115888773506,1.894427160275155,True,3.3756603932722795,4.581958158358956,True,0.6690036136075926,1.4592839067426626,True,3.471757714229178,3.44326013415384,1.1888669472112525
100,111,3,1990-05-01,5.392799265304612,2.630852707935905,5.254892063781109,2.5375140240199654,1.719694585774677,5.117734398595461,True,0.9618637195282772,1.9429253483764435,True,2.7041416904374804,3.691506160628226,True,1.131770739054298,1.9059890382368665,True,3.4670815381745372,3.4423122051573216,0.5806582613666664
101,112,1,1990-06-01,5.49302145210758,1.534659005442522,4.8080787643386325,3.6703950532579377,2.3723202213334376,5.285880019698801,True,0.8670105543638459,1.8612658151872636,True,2.086080686103006,2.657872979402268,True,1.5749172406172558,2.2509053660517213,True,3.46075330722401,3.4402732849997673,0.6356992321542095
102,113,1,1990-07-01,5.5558851652336445,1.3003933012820716,3.866132235457703,4.520674534557517,2.6294188290618288,2.6294188290618288,False,0.7098956807341145,1.715102477766424,True,1.2501600013670666,2.3653820763482987,True,2.640614244822261,2.946034470743613,True,3.4364933413696384,3.4283208974523496,2.159743213738834
103,114,1,1990-08-01,5.602985355615626,2.3234621796886623,2.9270923835246405,5.195976533718663,2.0104720315092766,5.177546726235443,True,0.39315852877200463,1.1892361494220582,True,0.8838445940590162,2.006516069929173,True,3.1058151239284886,3.7676370126046623,True,3.4320913217226114,3.4488563220528228,0.9842840555927791
104,115,2,1990-09-01,5.065221729496947,3.475233116160994,2.0275988137511125,5.729548640906193,1.206614657974337,4.089094263448106,True,0.5834786328723363,1.9976972202603525,True,0.4084927466284181,1.336129103020555,True,3.6354847600183238,5.047233908613912,True,3.424953107236953,3.4534443133001416,1.3530366632339086
105,116,2,1990-10-01,4.265139140220736,4.393716137171855,1.485899523015485,5.975429397039798,0.5760784233839155,2.6761577829279495,True,0.5469112645300684,2.369036800816818,True,0.6130219288462461,1.2009804497034307,True,3.7389717219270953,5.279684367176662,True,3.4401475372824186,3.468542945432752,1.1781819399498747
106,117,2,1990-11-01,3.1146798228473913,5.184763712539115,2.255508089962124,5.797715230780022,0.34447063441889253,2.0322882304155376,True,1.3793337663361078,3.763122493795526,True,0.7524269039192555,1.389824502233271,True,3.780909662271334,3.780909662271334,False,3.4313286966296563,3.468837968568288,0.45808793870335995
107,118,0,1990-12-01,1.6258592003641692,5.748245256077035,3.512594343968297,4.980896089559188,0.3185867733112183,1.1070105712905067,True,2.301016311498225,5.498627261346735,True,2.010277052807748,2.7643789552969045,True,3.133097030264585,3.8806874488314076,True,3.442322274162314,3.4761097416601516,1.908976707129982
108,119,0,1991-01-01,1.7998677439610844,5.95989267287352,4.562750371340981,4.003104142172509,0.8388306258926468,1.4742516638165704,True,2.402634940583189,2.402634940583189,False,3.0415598257663543,3.496370720267969,True,1.91605514986315,2.922408713762494,True,3.467036334668735,3.4790585495577866,1.0209490035712836
109,120,0,1991-02-01,2.5425653452303267,5.716301095748333,5.257652694982224,2.725720597250827,0.8098404630659184,1.938883225814655,True,1.702621074113633,4.635937242595332,True,3.283544830281145,4.1166482799382225,True,1.1475777334520025,1.605335208029079,True,3.4678614979896785,3.4624373049393644,1.2900430555819233
110,121,3,1991-03-01,3.810807775911532,5.0364245175229785,5.830869502114925,1.7966733508029633,0.8637500087125234,3.178803318753525,True,0.9835967567562294,2.44900716182602,True,3.184249657233788,4.83974140524646,True,0.758636910188107,1.1191287588943613,True,3.4482481048916074,3.4220459110634933,1.2837268340691312
111,122,3,1991-04-01,4.688869009070141,3.8259868727575297,5.939106694971258,1.9462594840186629,1.1451969395445858,3.7018940956007538,True,0.6641232370179674,1.5978468709083653,True,2.730202011203344,4.294729359157989,True,1.3319692981997686,1.5208204333541957,True,3.4444475724879173,3.42151271182771,0.794067920303408
112,123,1,1991-05-01,5.423522534298985,2.352391348009894,5.585368221502285,3.0844866849933115,1.9966899209534972,4.2341068797293095,True,0.5493682229145462,1.321129256634675,True,2.032280676178242,2.860048489041381,True,1.6717350279907182,1.8361202710907765,True,3.443306609286122,3.4221350833596493,0.28787378336945685
113,124,1,1991-06-01,5.8454290388517505,1.2388020834081162,4.781682466840128,4.152317325649238,2.440147113905631,2.440147113905631,False,0.5282212739345926,1.2408444189521077,True,1.7280660811240864,1.9642622152117124,True,1.6528494011357322,1.9600034133947164,True,3.4543442590804134,3.4410597656769863,1.02086066508386
114,125,1,1991-07-01,5.81313160447711,2.0235653146581796,3.609146124347551,4.9390264383319415,2.2129243723639114,5.144813289517635,True,0.5642528998831778,1.4384943529958816,True,1.4658955378877603,1.705248999943553,True,1.9317916709703968,2.5978319260289577,True,3.445222641896003,3.442327746976895,0.23354884451525038
115,126,2,1991-08-01,5.26876996183782,3.6143321796500234,2.181897787097073,5.420423982098536,1.289791708057044,3.692859270999239,True,0.5462641918342304,1.9769722154589753,True,1.215149453277183,1.4795402808303912,True,2.5475204858150886,3.971009486694713,True,3.4419643242803515,3.437108510001898,0.8190344708527888
116,127,2,1991-09-01,4.440318414974088,4.687790475678512,1.3147966992588718,5.566833600616857,0.5938395494012528,3.209437760157959,True,0.6675187358475209,2.091000999006368,True,0.7909463479630333,1.2012725222408343,True,3.1742084355276954,4.7926544253334455,True,3.431783480938017,3.459788414212541,1.0487063999139532
117,128,2,1991-10-01,3.3190776456998416,5.349838291532417,2.4181561634435735,5.48981828855795,0.5583236254521093,2.503985739145601,True,1.3325635378839054,3.0649834011524457,True,0.8737861295508356,1.2652153367325925,True,3.5307960532323053,4.743009204790531,True,3.4272949255075487,3.475626396512012,0.6045629750006002
118,129,0,1991-11-01,1.8973163840683114,5.570318652446413,3.7530845192833664,5.080132659345193,0.549982987002819,1.841788343455791,True,2.2175731255547535,5.344500716929759,True,0.7890253825440777,1.8525013770756806,True,3.7585109753399553,3.7585109753399553,False,3.4226161907217474,3.4588616974433446,1.4880155325777893
119,130,0,1991-12-01,1.3101798545873353,5.576945944781851,4.746683159339701,4.317371483040592,0.5078166312184645,1.2778878093832888,True,2.5899116937103153,2.5899116937103153,False,2.027961191010522,3.2052524488951937,True,3.182210952311826,3.6013732374735556,True,3.443688565919626,3.4652575969516097,1.7420347940764365
120,131,0,1992-01-01,2.502875607165633,5.485060146085619,5.339865003104098,3.28641924571466,0.8824145116772758,1.6337644070324755,True,2.225195475367862,5.575465038665943,True,3.3359727750198593,4.135197585792112,True,1.6850781052782915,2.694632899473287,True,3.4697637929617553,3.477848803426467,1.4065351319258195
121,132,3,1992-02-01,3.672358835185893,5.205655251948912,5.601930409863542,2.1299372095547895,0.7434431455423343,2.6609229700097314,True,1.4107852216724273,4.765085152772229,True,3.724093319602653,3.724093319602653,False,0.6084885666145246,1.4568440855497893,True,3.477847343992709,3.467387430359809,1.4410744595794291
122,133,3,1992-03-01,4.436461961209328,4.732484131283806,5.699978280320557,1.265168223821211,0.7963303675207214,4.061536811306171,True,0.6510647450702928,3.203832074565298,True,3.6191218702281627,3.6191218702281627,False,0.3314576866320986,1.0020906322896246,True,3.477596542715633,3.455488561643265,1.1028566288126667
123,134,3,1992-04-01,4.763614761487102,4.1173529345110005,5.742910217907033,1.3892579379270529,1.1601407721707417,4.462619603440491,True,0.7032073482086053,2.983979381339984,True,3.2326719039873,5.243362203550993,True,0.31280964173058395,1.2790959356746279,True,3.474022788389057,3.447134648757666,0.6215353977905697
124,135,3,1992-05-01,5.208180163451592,3.0233236244670376,5.67465476384444,2.2958471795088014,1.8706679225125282,4.7560001883000655,True,0.5814701089469932,1.3866205655207866,True,2.4358421420338723,3.851634193479934,True,0.9999347571696665,1.5257807426790284,True,3.4618324872495836,3.433946590963027,1.2407781569091192
125,136,1,1992-06-01,5.661359635830786,1.6247124082761497,5.140625255611004,3.5208354593713067,2.4424333490189523,2.4424333490189523,False,0.392638504515336,1.0100948426661829,True,1.766724872702523,2.6843146169670744,True,1.9560759267406207,2.1998476921819448,True,3.4533206637683587,3.431148153601406,0.7513930555295476
126,137,1,1992-07-01,5.847194464336135,1.2675297034487991,4.232738028370545,4.522894236661267,2.3221830701100017,5.553605111327829,True,0.3393217169066948,1.1023731850962595,True,0.9830296643850874,1.827797927093916,True,2.5906878000039213,2.900961310753824,True,3.443929164665039,3.4215604164408555,1.0044876871980073
127,138,1,1992-08-01,5.747404193149159,2.240534170451343,3.0372958822583125,5.303150184766571,1.5030227213230898,4.972169818195167,True,0.2656123256922482,1.0107610330770718,True,0.8691955757341622,1.2086939380710864,True,2.9317700102572664,3.475228325566365,True,3.443931756960424,3.4228044311582475,0.9582883949863583
128,139,2,1992-09-01,5.16793381498263,3.159666869293416,1.6595247940480584,5.667779202183926,1.239088643354902,4.239677234314544,True,0.15915254489111827,1.3997568909082387,True,0.30900130551787197,1.3644466707479963,True,3.4814170643792712,4.6093077973593894,True,3.4286595919212846,3.432880284971209,0.9417852312556694
129,140,2,1992-10-01,4.496133634588603,4.210813611592315,1.2845949966365604,5.971921217849312,0.8064752379061694,3.2576588380859905,True,0.6276728489943908,1.7967986703990875,True,0.2512231866781177,1.0131014225354993,True,3.770872249237021,3.770872249237021,False,3.4429198695959617,3.4525740941350915,0.8196027028604685
130,141,2,1992-11-01,3.3046542471967513,5.02232004736252,2.02204683690319,5.871206011287331,0.33824729815762217,2.062997418795046,True,1.6559956340476891,4.16766673356411,True,0.24381551881194213,1.5552485755267005,True,3.9088949155743373,3.9088949155743373,False,3.4433362343991285,3.488840481463542,1.4071500690878311
131,142,0,1992-12-01,2.159304596260218,5.5249644031986485,2.9225071288716986,5.464397678045004,0.36056992211740013,1.348448523839654,True,2.2306085709290144,4.92573688627828,True,0.9344333147642061,2.460068618324705,True,3.710812175494614,4.494914113083574,True,3.439263707437629,3.4676093182419327,1.1145630250018255
132,143,0,1993-01-01,1.0680085936082866,5.899201968981547,3.8738468074296173,4.805762576780763,0.11641592539498302,1.0420404949735058,True,2.1245417244616607,5.806437726546567,True,1.865106203626939,2.746392451763529,True,3.1302775840875747,3.474714161527673,True,3.4425355444421815,3.4670034136180705,0.986863000222707
133,144,0,1993-02-01,1.4658170042027387,5.889458967062939,4.9029964101217915,3.7037202220073,0.20636655812321908,1.2343173479085698,True,1.7914708025688588,5.20250227913158,True,2.4492129710438633,2.9468169756060947,True,2.5318334703262693,2.724896200097307,True,3.4463231130899663,3.458246668082426,0.7003711795100632
134,145,3,1993-03-01,2.7264528877288736,5.462439183590745,5.666986720530937,2.422872076799735,0.26663700592840256,1.3202432659560572,True,1.8185140964896105,4.32442388555424,True,2.8439430103158014,3.7957222518139773,True,1.9117341766244722,2.1343295835510583,True,3.4491163300230463,3.4496747189182098,0.1912220812013178
135,146,3,1993-04-01,3.9231755171909803,4.683853060871286,5.996735086755573,1.4046715606304603,0.34720932209140076,2.5232860122158463,True,1.3564981183832934,3.7720611596732088,True,3.083732687345544,5.16352245069861,True,0.592787722134552,1.3392803432997953,True,3.4589694013053536,3.4428377816482136,1.3422139659671974
136,147,3,1993-05-01,4.949761256353575,3.4438417235937973,5.863638258064886,1.6242867868319066,1.2603066532602323,4.3471126880961455,True,0.762576488734507,1.6923250944904267,True,2.794755386054273,4.278310128561741,True,0.7816705517307909,1.2042912500875504,True,3.462953542967139,3.4333935543620737,1.7977456887606476
137,148,1,1993-06-01,5.572232387859352,2.163781367347034,5.39777202907879,2.70363852670057,1.8763715513115342,4.929327454039024,True,0.8021166563604991,1.4651283524015277,True,2.6570402065480097,3.172776911777921,True,1.3415693340115717,1.7352849357146045,True,3.4579770346053755,3.430182250572897,0.5643941583049039
138,149,1,1993-07-01,5.88438674658406,1.3631194000530844,4.647595661105513,3.848374414776484,1.7349099857636818,5.317091381453548,True,0.7852407079303894,1.4232017345639705,True,2.089478785812509,2.3003625570262742,True,1.8376092839293516,2.175970732578221,True,3.4485761707440847,3.423336037690216,0.8444440828823019
139,150,1,1993-08-01,5.91042167685615,1.6902383223358415,3.490122476862991,4.834054477508326,1.7280712033153243,5.771664550435041,True,0.6238321554145361,1.1437610645913174,True,1.6421387624673365,2.2245667131803746,True,2.4109128219578535,2.892572928370943,True,3.4493248739993656,3.446673491418739,1.0310824889582049
140,151,2,1993-09-01,5.388520079278467,2.8532770648520454,2.089232091924486,5.646781570096721,1.5074035331524938,4.538640813224518,True,0.06305306158070101,1.2148250154248197,True,0.6436909547354117,1.4032688233829975,True,3.1986642107884915,4.01907275725198,True,3.4312577956977757,3.442153117335917,1.0244077811633212
141,152,2,1993-10-01,4.6875908902579075,3.9071364398826445,1.314204115126419,5.912073080259645,1.188261494954466,3.730991559681916,True,0.31255874750938406,1.8143946617399416,True,0.003015638221493644,1.3399526693193897,True,3.6147773739860387,5.308289936418489,True,3.432182104908033,3.464453971851383,0.7570588189820124
142,153,2,1993-11-01,3.747671757363627,4.727891961733016,1.6394549762256023,5.903049384625896,0.4361673228307111,2.6055953899834123,True,1.3615585473534948,3.5299646617246108,True,0.009004324110809314,1.4540025984632021,True,3.79551243675619,3.79551243675619,False,3.456475700432283,3.533914432850446,1.1801618742547282
143,154,0,1993-12-01,2.3924367017612593,5.445099334784458,2.7217781926336873,5.521777622161828,0.030249071024852858,1.2997969493773924,True,1.9104757910730692,4.780653349335488,True,1.5967074794937433,2.488024278456899,True,3.497186345244264,4.244168331773323,True,3.464045740903459,3.5401874580108466,1.837486913924874
144,155,0,1994-01-01,1.4132028806571577,5.826146959166625,3.7090889632484485,4.818038325155473,0.08410207163037264,1.4350650937004354,True,1.5933416644449079,5.691638040452631,True,2.2453182271129926,2.6886815560466837,True,2.9821072318385378,3.3863054214452686,True,3.4689369810005983,3.528591333903688,0.5495929729634161
145,156,0,1994-02-01,1.4727134306582825,5.877827246289924,4.732714631023076,3.7349696004131143,0.05032935513334813,1.4947556469881935,True,1.6705307391041195,5.573815912093115,True,2.7408844932655176,3.015507414454587,True,2.4420167191548354,2.813843369001763,True,3.465071994541369,3.5023020826210227,0.23137280328948484
146,157,0,1994-03-01,2.471376561104682,5.612203270075731,5.449372873051498,2.5828174819742187,0.17855905919876025,1.3702080388449722,True,1.8318746222685913,4.892036705130813,True,2.9421094234052356,3.9170456131689413,True,1.7008640371770736,2.3358675081988167,True,3.4654160629196764,3.47769403106298,0.41840870855264095
147,158,3,1994-04-01,3.9079826087208622,4.723881114674519,5.859218767114392,1.078287724436346,0.7311545562965563,3.23116100673192,True,0.8908820835389014,2.4041775008684425,True,2.9826481685770734,5.279740498172852,True,0.30078972566840756,1.1482015001335235,True,3.4491692164343406,3.4240600838435413,2.1481073959153982
148,159,3,1994-05-01,4.7998035879247825,3.5573878363581564,5.8971829243641105,1.5838514750454173,1.3980941825362083,4.1668628060912845,True,0.4667440086412529,1.6991170751055127,True,2.7613160661057816,4.339276156795348,True,0.7214805999620864,1.3222807878672553,True,3.451419867723007,3.4240407118702922,0.5472404265644889
149,160,1,1994-06-01,5.514262401702164,2.071665107526138,5.447575443851123,2.8977427431100287,1.7869507789602095,4.8583120344397495,True,0.1685778441793545,1.1093873229064364,True,2.0376826740304774,2.9113260756569375,True,1.6017096630294527,1.9280621920169938,True,3.451227196646998,3.428036143307084,0.8315250012166706
150,161,1,1994-07-01,5.871361144447276,0.868365629398687,4.555763168852351,4.11184996719941,2.028191384410063,5.652129899768852,True,0.186194415081105,1.0295517560234988,True,1.381171675307561,2.0605337196781077,True,2.2874182141511787,2.5030162620554477,True,3.4543775104216183,3.4252671749877295,0.5813328412618659
151,162,1,1994-08-01,5.710777392856612,1.765902778031418,3.388610152566346,5.040151600012904,1.9799589005497593,4.996688103645633,True,0.27761205964062796,1.433649182543687,True,1.1169139978064464,1.545110572060315,True,2.6471186455728035,3.0533234292093065,True,3.4534453720360885,3.433067744971232,1.1770958510757996
152,163,2,1994-09-01,5.114312791917121,3.3992681661874946,2.0439263092258706,5.566633109474597,1.4280949496906927,3.6824889689675215,True,0.38013298478030566,2.116573888156804,True,1.265330737373422,1.6137555022462295,True,2.8469754477058222,3.9165915360045407,True,3.4327335243961614,3.467697984179464,0.85435161432748
153,164,2,1994-10-01,4.276177431174443,4.374913155881518,0.9901323644578541,5.589821898882364,0.7493773383410902,3.1966861352996063,True,0.6506998998000194,1.9903834648228909,True,0.8559733351614239,1.4447245932131896,True,3.2999955667897845,4.638416617542218,True,3.41406721390237,3.4787846818062373,1.3364839162189786
154,165,2,1994-11-01,3.203361529857706,5.161640265755499,2.0406664810537065,5.42954403981202,0.4618940477967953,2.2981843990684596,True,1.4596848258116535,3.9643708423464874,True,0.7678059901517736,1.7891545727591762,True,3.627524558935728,4.7945788392315505,True,3.4128591772491674,3.4781725596150186,1.753569066400497
155,166,0,1994-12-01,1.992591819265607,5.5267021177702365,3.234720791661696,5.038857536254585,0.411632844630508,1.5101825330864251,True,1.9251783678052,5.062583665465506,True,1.3240791057455532,2.1015001861594165,True,3.414210895634279,4.021667041895638,True,3.4386744442173414,3.4763945064493758,1.184252650178831
156,167,0,1995-01-01,1.228861268377579,5.689800134205214,4.4986081140433845,4.406779725571323,0.4636078192497533,1.3857118984051164,True,2.3296638465936077,5.353237155094435,True,2.300589984656091,2.8001493774248654,True,2.7359732321726504,3.2831246074974643,True,3.4567040701059293,3.4866113962576,0.8341609169609968
157,168,0,1995-02-01,2.1346721345753767,5.590545648164167,5.236965625442838,3.407082419386422,0.3995529210021987,1.2382066189029326,True,2.084962941894861,5.407340706130809,True,2.9143014231847277,3.7597671446218497,True,1.976080474479324,2.6181936856908403,True,3.464896653556646,3.4868239332518334,0.3856154731683605
158,169,3,1995-03-01,3.4658702584505487,5.256816890508188,5.648827535066689,2.044535500575745,0.39223962371423976,2.4412430837357326,True,1.3348914652392452,4.652478109627956,True,3.461981597113932,4.631370994913186,True,0.6555527078305418,1.5587351081533698,True,3.4708317772710098,3.4705887060281766,1.3557940600938287
159,170,3,1995-04-01,4.542847055758197,4.518253535731349,5.788640456775743,1.21577828479915,0.39222889593776245,3.3735597568128353,True,0.8639374068654889,1.9696981394965098,True,3.4106619809371854,4.64299591723112,True,0.6377918890780767,1.18812291371236,True,3.466198350327176,3.4304446159461306,1.562786216314999
160,171,3,1995-05-01,5.162756075693111,3.409102522628373,5.625313603490409,2.078037931866427,1.1780312149743746,4.739905463372863,True,0.7528515572460454,1.9000303921288595,True,2.907268525410767,4.323826218281531,True,0.8319762204913239,1.3975172758305685,True,3.463406346564423,3.4373323446022206,0.7256632427925612
161,172,1,1995-06-01,5.54228823107287,2.0278524022686857,5.210731056785428,3.375318334419527,2.1087504787002485,5.146052758508788,True,0.6864374571160468,1.2874360116832084,True,2.007955147672839,2.8871090703384805,True,1.643966925511896,2.151940669501641,True,3.4579279795005533,3.440044359347634,0.9585499994793756
162,173,1,1995-07-01,5.648706196265837,1.0502528682816867,4.534445188126411,4.383785568608652,2.275641999485591,5.182131686828535,True,0.11586092392581122,1.2426132504470124,True,1.2451058849205634,1.7128833423938552,True,2.1916863762995535,2.4182106730640682,True,3.4410711284771396,3.445807686353378,1.0127060456194399
163,174,1,1995-08-01,5.666422606887755,2.057305753730405,3.3987785323141684,5.071795962566982,1.9716537926303328,4.912080375212451,True,0.1315342509261506,1.4364735797954928,True,1.0549456502229269,1.4827843078052096,True,2.5003677026097617,3.1079611890027032,True,3.433620918321335,3.4391118266536114,0.816540804488996
164,175,2,1995-09-01,5.31497453923713,3.4713990697469748,1.9784612820956393,5.537919520783334,1.193757759073328,3.7208985385533437,True,0.05728865619406154,1.7644573203081386,True,1.159559410142074,1.4092048663132204,True,2.725330643541837,3.9613543231950517,True,3.465798554166103,3.4590136502773143,1.6018027679296625
165,176,2,1995-10-01,4.3294883814980984,4.6545767340960875,0.9788910193244692,5.749344020760584,0.09348243261907532,3.018692396804132,True,0.16664194233264176,1.9857969803267206,True,0.6151967477050437,1.0872022518664886,True,3.261627036089875,4.7221483918353755,True,3.4319145866194645,3.4959376325115787,0.7536744018781111
166,177,2,1995-11-01,3.0394282985486574,5.413317104387561,2.2542339891383163,5.58520303218574,0.022148398896792765,2.206354991098948,True,1.251213764239988,3.6236674524971253,True,0.47642548518943967,1.209864711265268,True,3.5870610628503314,4.843163739837562,True,3.4185025844160633,3.4598616500692456,1.0534591833189804
167,178,0,1995-12-01,1.7879514752736771,5.669829481836053,3.599523815076311,5.071310497686662,0.0431505289092078,1.5895352504489324,True,2.133978660031446,5.464789645855066,True,0.6391266563829597,2.135037480204588,True,3.6636882006864027,4.4792542479814035,True,3.4235892360999007,3.458789401330425,1.0325399002410631
168,179,0,1996-01-01,1.0670502024349124,5.697838565990694,4.667962335533594,4.303935387684533,0.16752574097794334,1.1773442373459784,True,2.4662161688664574,2.4662161688664574,False,1.808770424427766,2.8619294912261473,True,3.1830243231332442,3.4922808200684763,True,3.440228463200353,3.463556847296334,1.077925743802649
169,180,0,1996-02-01,2.06474854071427,5.291809845099398,5.346529600728738,2.9291792298239927,0.37180764957940976,1.4669071830912592,True,2.1739070135742318,4.91695979127281,True,2.568364665756228,3.9506716744666943,True,2.4004485294578783,2.674265661859683,True,3.4536104921229027,3.4637275507212872,0.7563512167212731
170,181,3,1996-03-01,3.988236860216444,4.651492045610499,5.883286598477795,1.415836546368281,0.7361221633079194,3.0127619553382856,True,1.053649014476175,3.299123509167838,True,3.362067608273249,4.9921489450214,True,0.6686719628088296,1.4205330173335735,True,3.4645644929277815,3.44577820835606,2.1644962093200544
171,182,3,1996-04-01,5.059511003010557,3.616071990989148,5.75666057241989,1.6561166705805546,0.8926435602642095,3.6725967029111586,True,0.7832657875010011,1.7404732237745086,True,3.098411765090785,4.167598868536774,True,1.191858328025319,1.7150463962151388,True,3.4581768824107453,3.428733453033622,1.281176411533223
172,183,1,1996-05-01,5.668219217970452,2.3467336010765636,5.245805678406117,2.994330963474206,1.694630837464854,5.422402257447536,True,0.6770842205269056,1.5743556109022132,True,2.5739373434586326,3.2607654012908953,True,1.5184498656350727,2.058730100037874,True,3.461097566381867,3.437431234350544,1.234985524023041
