num__lag_1,num__lag_2,num__lag_3,num__lag_12,num__roll_mean_3,num__roll_mean_6,num__roll_mean_12,num__month_sin,num__month_cos,num__m_1,num__m_2,num__m_3,num__m_4,num__m_5,num__m_6,num__m_7,num__m_8,num__m_9,num__m_10,num__m_11,num__m_12,num__year,num__month_num,num__quarter,num__season,num__fourier_sin_1,num__fourier_cos_1,num__fourier_sin_2,num__fourier_cos_2,num__fourier_sin_3,num__fourier_cos_3,num__y_lag_1,num__y_lag_2,num__y_lag_3,num__y_lag_6,num__y_lag_9,num__y_lag_12,num__y_lag_24,num__y_lag_36,num__diff_1,num__diff_12,num__roll_std_3,num__roll_min_3,num__roll_max_3,num__roll_zscore_3,num__roll_std_6,num__roll_min_6,num__roll_max_6,num__roll_zscore_6,num__roll_std_12,num__roll_min_12,num__roll_max_12,num__roll_zscore_12,num__roll_mean_24,num__roll_std_24,num__roll_min_24,num__roll_max_24,num__roll_zscore_24,num__roll_skew_6,num__roll_kurt_6,num__roll_skew_12,num__roll_kurt_12,num__cum_mean_past,num__roll_trend_12,num__roll_trend_24,num__autocorr_lag_1,num__autocorr_lag_12,num__autocorr_lag_24,num__stl_trend,num__stl_seasonal,num__stl_resid,num__y_lag_1_x_month_sin,num__y_lag_1_x_month_cos,num__y_lag_12_x_month_sin,num__y_lag_12_x_month_cos,num__roll_mean_3_x_year,num__roll_mean_12_x_year,num__zscore_12,num__is_extreme_12
-0.2161964681131362,-0.5081529220421124,0.29458837300241625,-2.1526340013110863,-0.15792406104386156,0.5137317618863577,0.5853410449480747,0.7421645781004526,1.3781694278210648,20.297783130184435,-0.3183289703016885,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,0.6935447533983187,1.2262303114419535,1.2232648166256557,0.7113969802967637,1.4090926756869833,1.725131676237598e-15,-1.1327969409198089,-1.2631215512588283,-1.6521498676031932,-2.97779811359488,-0.08447740749376487,-2.0465062587540412,0.7006758559090349,-1.2674380462494657,1.3841148885904548,2.1975812523686673,-1.0937640622780396,-1.1463153796164183,-2.033993537867411,0.5113617171020363,0.21157427213720764,-2.3319986797907317,-2.2787968878885128,-0.07665052638536816,-0.09371815600742459,-2.0411302179750153,-1.8526020134050845,-0.03287951589941619,-2.05405412735194,0.5105146479370932,-1.76798563836366,-1.1953483019081965,1.9982908486559867,-2.0566903408890838,1.9129977454171359,-0.402757455106919,1.4649594887881379,-2.819460470591483,0.3997650623698267,-0.33278904976579415,-1.5603478563045619,-0.4476939569741085,0.8361408728703832,-1.5338265416990833,0.5397382211442289,1.9787989411903095,0.7190978555347319,1.3603018303495473,0.7055832940808013,1.325376091528645,-0.15792406104386328,0.5853410449480618,-0.03287951589941619,-0.4202834479707435
-1.1339996829664263,-1.4888405706560923,-0.9088240706177461,-1.3626122218014807,-1.3377836343274612,-0.5096961071967806,-0.43423551906657715,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,1.2105994198725052,0.707964400399492,1.2232648166256603,-0.7045401419324491,-0.003420127853599933,-1.4159288007989792,0.3095507335753406,-1.132048887773932,-1.259625670870621,-0.8741750716197926,-1.264938022735524,-1.653812863276844,-2.9590421195797014,-1.1362799622852917,-1.257123489571263,0.610439236769074,0.6302747275519164,-0.7093046856641886,-0.36091140088902207,0.04757981524114336,-0.09235235291932224,-0.8138469541388258,-0.8015928362174992,-0.477034625078084,0.7249222960031606,-2.0411302179750153,-1.3029435137382026,-0.7218518994475469,-2.0779322030475442,0.21656449598967453,-1.76798563836366,-1.8205220233367554,0.5441431988616077,1.9615745739440267,1.7602413979539546,0.12494420226493146,0.9465089204703507,-2.7113478729797733,1.0943632565258061,1.0851120254055293,-1.3362154414983138,-1.065378065678308,1.956301013368899,-1.4559179299118274,-0.012520032309764922,0.10035416254577428,1.2572563730287636,0.871212331061827,1.1970904762867272,0.8294221163808292,-1.3377836343274632,-0.43423551906658453,-0.7218518994475469,-0.4202834479707435
-1.2651144279454642,-1.6114265267328414,-0.4274590931696786,-1.4942825183864126,-1.2433948684647742,-0.7728632735324396,-0.45547669748353864,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,1.399854562947349,2.999801709809476e-15,7.161430232439438e-15,-1.4125087030470609,-1.4159329313942,-4.864116483894684e-15,-1.0016744250566116,0.30975041055995756,-1.128784271959767,-1.268604391990122,-1.9207494756476133,-1.5229150647844434,-0.8677747050147079,-1.1362799622852917,0.12638232756106627,0.610439236769074,0.4134578915453646,-0.5636344543467822,-0.36091140088902207,0.07354493154118867,-0.10149675232188149,-0.8138469541388258,-0.8015928362174992,-0.23539890000796243,0.6908227167096915,-2.0411302179750153,-1.3029435137382026,-0.6047735030939417,-1.9585418245695156,-0.2753288669257147,-1.76798563836366,-1.8205220233367554,0.6619026137595928,2.1418949421165614,2.123184961932968,-0.24839237120067992,1.0713183746720727,-2.6878382890293526,0.9811135509568961,0.6446576488629389,-1.104902901392149,-1.0045350300715725,1.6894018710468297,-1.3822739706045375,0.498247992438714,-0.06384676785328325,1.214097616932062,0.8449061179905544,1.201412017695029,0.8320490286551052,-1.2433948684647742,-0.4554766974835438,-0.6047735030939417,-0.4202834479707435
-2.0518028978197114,-1.4888405706560923,-0.6681415818937102,-1.6259528149713494,-1.573755548984181,-0.9190672548300335,-0.2218237348968531,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,1.2105994198725063,-0.7079644003994914,-1.2232648166256586,-0.704540141932453,-0.0034201278536217343,1.4159288007989814,-0.8705519091934146,-1.0009762242890314,0.3104711160596622,-1.6630337123604515,-2.9700478003069573,-0.08303928136806006,-1.6519999854765814,-2.185544633998702,0.1263823275610618,-0.610439236769074,0.19678179343616523,-0.41796422302937053,-0.36091140088902207,0.2657209835488777,-0.15137549622108049,-0.8138469541388258,-0.8015928362174992,-0.05651796176021862,0.688540916547261,-2.0411302179750153,-1.3029435137382026,-0.5956701552484674,-1.9585418245695225,-0.2753288669257147,-1.76798563836366,-1.8205220233367554,0.8362791150936972,1.7736091751063383,1.63303123897993,-0.6269630201412894,1.1556797913175691,-2.657795953432554,0.9735635705856595,0.9946077014584227,-1.0183353342396713,-1.094488631278354,1.776120127264449,-1.311212040614153,-0.2633909413377633,0.49329830379808126,1.2184134925417325,0.8475367392976817,1.248948973186349,0.8609450636721414,-1.5737555489841832,-0.22182373489686028,-0.5956701552484674,-0.4202834479707435
-2.0518028978197114,-1.7340124828095862,-0.7884828262557282,-1.6259528149713494,-1.715338697778209,-0.8898264585705047,-0.3280296269817151,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,0.693544753398325,-1.226230311441951,-1.2232648166256634,0.7113969802967509,1.4090926756869833,1.2132713448593657e-14,-0.7394293933302222,-0.8699035608041307,-0.9979428730489079,-1.268604391990122,-0.8714511509882694,-1.261119467799647,-1.3905915586559585,-1.5297542141778182,-0.8798037212624455,-0.36626354206144524,-1.5012300477985963,-0.41796422302937053,-1.5776984096005775,-0.055868087981225875,-0.5887367045723345,-0.35840143644325284,-0.8015928362174992,-0.881676371485188,0.3504217739969001,-2.0411302179750153,-1.3029435137382026,-1.4168141870932285,-1.9028263146131055,-0.22383124435424787,-1.76798563836366,-1.8205220233367554,-0.43031195511089343,2.1705005077019317,2.002366214173152,-0.8126314731478022,2.0167674524016506,-2.6216988724073746,2.0532107636759673,1.08913443980316,-0.9841280349172193,-0.7904536016526953,2.2103703585208994,-1.2452514823747367,0.15369829967966483,-1.2886345693616177,1.2227293681514024,0.850167360604809,1.2100551005116325,0.8373028532036574,-1.7153386977782088,-0.32802962698172244,-1.4168141870932285,-0.4202834479707435
-1.527343917903545,-1.1210827024258494,-0.4274590931696786,-0.17757955253706512,-1.1490061026020821,-0.4219737184182193,0.43665279602927154,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,-0.012765056150706958,-1.4159288007989812,-2.527305726192301e-15,1.4193655414113673,-0.0034201278536096238,-1.4159288007989792,-1.6572870043725878,-0.7388308973192346,-0.867101474138049,-1.1371279518666821,-1.264938022735524,-1.9156084602616406,-1.5212957720662676,-1.9232284660703496,2.5160741935169026,2.685932641783925,-0.4517606747124596,-1.1463153796164183,-1.5776984096005775,1.1916776661235426,-0.22689111777023693,-0.8138469541388258,-0.8015928362174992,0.9760451856749494,0.41036240889761844,-2.0411302179750153,-1.3029435137382026,0.6124409905971041,-1.9187450317435015,-0.1996018003948304,-1.76798563836366,-1.8205220233367554,3.0199764497137838,1.2800175254811499,1.2276730546376087,-0.5590245725693122,1.6704632621629751,-2.638708905628567,1.743661568454272,0.9322602782948605,-1.0535532105196508,-0.8090115289221015,2.184427528959942,-1.1883477696621545,-0.12941837594894903,3.0038313277915556,1.1925182388837117,0.8317530114549181,1.1884473934701234,0.8241682918322772,-1.14900610260208,0.4366527960292624,0.6124409905971041,-0.4202834479707435
-1.2651144279454642,-0.9984967463491046,-0.4274590931696786,-1.3626122218014807,-1.0074229538080544,-0.6851408847538846,-0.45547669748353864,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,-0.7190748656997348,-1.2262303114419548,1.2232648166256554,0.711396980296764,-1.4159329313942,-5.210919018638489e-15,0.9651633128913167,-1.6563395417135258,-0.7362600752271948,0.30911288949119103,-1.6584248944827786,-2.9627908482008314,-0.9984789184250217,-2.710176969855412,-1.50867000177714,2.1975812523686673,1.9451777341169023,-1.1463153796164183,0.39958047955569936,0.0313914165335534,1.109453080388183,-0.8138469541388258,0.01907608137750955,-0.0944418809862263,1.547572899503908,-2.0411302179750153,-0.38684601429340204,-0.3509719745275453,-1.767517219004667,0.7677396609457342,-1.76798563836366,-0.7785658209558264,0.6930770166019594,0.786189114885406,-0.4426526143596743,0.3713232853419944,1.2475240522312718,-2.5115188285805172,2.6496592130055823,1.6583060770705267,-1.3428071843331448,-1.118332905658645,1.569011878034947,-1.1429209861635046,-1.112120088867384,0.9863415535247191,1.2788357510771142,0.8843654375974633,1.1538750622037086,0.803152993638069,-1.0074229538080541,-0.4554766974835438,-0.3509719745275453,-0.4202834479707435
-1.658458662882588,-0.5081529220421124,-0.4274590931696786,1.0074531167273457,-0.9602285708767082,-0.2757697371206317,0.8827175427856901,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,-1.2361295321739214,-0.7079644003994935,1.2232648166256606,-0.7045401419324487,-0.003420127853602007,1.4159288007989814,-0.608306877467025,0.9651137279844519,-1.6521498676031932,-1.0056515117432374,-1.264938022735524,-0.8684260723224497,-2.0441126257075184,-1.3985961302136443,0.2521555836640024,0.48835138941525746,1.914120274036501,-1.1463153796164183,0.39958047955569936,0.08098062480750778,0.7385350396797145,-0.8138469541388258,0.01907608137750955,-0.118506039347264,0.29265937684795396,-0.525239586750989,-0.38684601429340204,-0.7947853550799568,-1.7436391433090694,0.8245394881373257,-1.76798563836366,-0.7785658209558264,0.9530509729255899,1.6584905597437796,1.6440589201916913,2.3159409303045604,1.3866195413518494,-2.4741999096955887,1.4416623536038191,1.953953535297738,-1.0310410355030513,-1.3128220035459106,0.9408702656521297,-1.1094512938955097,1.1073615335185123,0.1142332747473829,1.2270452437610726,0.8527979819119362,1.2230197247365382,0.8451835900264854,-0.960228570876707,0.8827175427856796,-0.7947853550799568,-0.4202834479707435
-1.658458662882588,-1.8565984388863352,-1.630871536789841,-0.8359310354617389,-1.9513106124349289,-1.5916055687989328,-1.1564355852436135,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,-1.425384675248765,5.721839666028454e-16,-2.529054352113902e-15,-1.4125087030470609,1.4090926756869833,2.4187367457252067e-15,-0.3460618457406356,-0.6077582338343338,0.9646781106139474,-0.8741750716197926,-1.1337757321531088,-1.261119467799647,-1.3905915586559585,0.3064589613206544,-1.1313502334683223,-0.24417569470762873,0.5439241770749785,0.019046470922859108,0.39958047955569936,0.06657340522398367,0.6883185836833732,-0.8138469541388258,0.01907608137750955,-0.2335454795055289,0.3597326003572075,-0.525239586750989,-0.38684601429340204,-0.9053906806945095,-1.6401674819614436,0.8028371809780559,-1.76798563836366,-0.7785658209558264,-0.40383866731434676,1.1125500870702691,1.1222144927457882,1.9106447769887942,0.7886451911000509,-2.424836087927458,1.6983616862266961,1.9278078417130204,-0.889260314496076,-1.1640639709607736,0.7555885585778244,-1.0859984504016422,-0.09287628438713422,-1.1250090074924224,1.235676994980413,0.8580592245261907,1.2100551005116325,0.8373028532036574,-1.9513106124349289,-1.1564355852436226,-0.9053906806945095,-0.4202834479707435
-1.1339996829664263,-1.4888405706560923,-0.6681415818937102,-0.8359310354617389,-1.2433948684647742,-0.6266592922348457,0.2667233686934977,1.2492054772492864,0.8449477790725883,-0.04926646390821465,3.1414043121877158,-0.31832897030168855,-0.31832897030168855,-0.3183289703016885,-0.31832897030168855,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848241,-0.3136945254848242,0.0,0.0,0.0,0.0,-1.2361295321739252,0.7079644003994856,-1.2232648166256532,-0.7045401419324621,-0.003420127853599241,-1.4159288007989792,-1.5261644885093908,-0.34561290686453694,-0.605418676316336,-0.7426986314963526,0.3090094642534897,-1.653812863276844,-2.0441126257075184,-1.5297542141778182,1.258341632487514,1.3429663208919644,-0.0977070224200686,-1.0006451482990066,-1.1214032813337436,0.42302647625407525,1.0663944162911547,-0.8138469541388258,0.01907608137750955,0.09112134276757125,0.46809593693319795,-0.525239586750989,-0.38684601429340204,-0.37190073106059,-1.6481268405266383,0.8183836017098296,-1.76798563836366,-0.7785658209558264,1.0251042392864749,1.0691903814342998,0.432155960795611,1.8322795310733144,0.6291081200934833,-2.437943804145132,0.8527638846454753,1.6844517706552615,-0.8748126460444915,-1.1378893992397976,1.2061009203169428,-1.0671454561250648,0.12902800904290895,0.8272132696935789,1.1968341144933816,0.8343836327620453,1.1970904762867272,0.8294221163808292,-1.2433948684647742,0.26672336869348484,-0.37190073106059,-0.4202834479707435
